step,method,q,seed,ablation,effort_mean,agent1_effort,agent2_effort,theoretical_effort
284,Gradient,35.0,42,baseline,44.90156910972245,44.90156910972245,44.90156910972245,45.45454545454545
285,Gradient,35.0,42,baseline,44.90459262247595,44.90459262247595,44.90459262247595,45.45454545454545
286,Gradient,35.0,42,baseline,44.90759950590931,44.90759950590931,44.90759950590931,45.45454545454545
287,Gradient,35.0,42,baseline,44.91058985148391,44.91058985148391,44.91058985148391,45.45454545454545
288,Gradient,35.0,42,baseline,44.913563750157785,44.913563750157785,44.913563750157785,45.45454545454545
289,Gradient,35.0,42,baseline,44.91652129238891,44.91652129238891,44.91652129238891,45.45454545454545
290,Gradient,35.0,42,baseline,44.91946256813775,44.91946256813775,44.91946256813775,45.45454545454545
291,Gradient,35.0,42,baseline,44.922387666870094,44.922387666870094,44.922387666870094,45.45454545454545
292,Gradient,35.0,42,baseline,44.92529667755932,44.92529667755932,44.92529667755932,45.45454545454545
293,Gradient,35.0,42,baseline,44.92818968868975,44.92818968868975,44.92818968868975,45.45454545454545
294,Gradient,35.0,42,baseline,44.931066788259,44.931066788259,44.931066788259,45.45454545454545
295,Gradient,35.0,42,baseline,44.93392806378063,44.93392806378063,44.93392806378063,45.45454545454545
296,Gradient,35.0,42,baseline,44.9367736022869,44.9367736022869,44.9367736022869,45.45454545454545
297,Gradient,35.0,42,baseline,44.939603490331464,44.939603490331464,44.939603490331464,45.45454545454545
298,Gradient,35.0,42,baseline,44.94241781399169,44.94241781399169,44.94241781399169,45.45454545454545
299,Gradient,35.0,42,baseline,44.94521665887177,44.94521665887177,44.94521665887177,45.45454545454545
300,Gradient,35.0,42,baseline,44.94800011010505,44.94800011010505,44.94800011010505,45.45454545454545
301,Gradient,35.0,42,baseline,44.95076825235658,44.95076825235658,44.95076825235658,45.45454545454545
302,Gradient,35.0,42,baseline,44.95352116982568,44.95352116982568,44.95352116982568,45.45454545454545
303,Gradient,35.0,42,baseline,44.95625894624869,44.95625894624869,44.95625894624869,45.45454545454545
304,Gradient,35.0,42,baseline,44.95898166490134,44.95898166490134,44.95898166490134,45.45454545454545
305,Gradient,35.0,42,baseline,44.96168940860137,44.96168940860137,44.96168940860137,45.45454545454545
306,Gradient,35.0,42,baseline,44.96438225971114,44.96438225971114,44.96438225971114,45.45454545454545
307,Gradient,35.0,42,baseline,44.967060300139664,44.967060300139664,44.967060300139664,45.45454545454545
308,Gradient,35.0,42,baseline,44.969723611345906,44.969723611345906,44.969723611345906,45.45454545454545
309,Gradient,35.0,42,baseline,44.9723722743405,44.9723722743405,44.9723722743405,45.45454545454545
310,Gradient,35.0,42,baseline,44.975006369688565,44.975006369688565,44.975006369688565,45.45454545454545
311,Gradient,35.0,42,baseline,44.977625977512226,44.977625977512226,44.977625977512226,45.45454545454545
312,Gradient,35.0,42,baseline,44.98023117749308,44.98023117749308,44.98023117749308,45.45454545454545
313,Gradient,35.0,42,baseline,44.98282204887385,44.98282204887385,44.98282204887385,45.45454545454545
314,Gradient,35.0,42,baseline,44.985398670462054,44.985398670462054,44.985398670462054,45.45454545454545
315,Gradient,35.0,42,baseline,44.98796112063144,44.98796112063144,44.98796112063144,45.45454545454545
316,Gradient,35.0,42,baseline,44.99050947732499,44.99050947732499,44.99050947732499,45.45454545454545
317,Gradient,35.0,42,baseline,44.99304381805671,44.99304381805671,44.99304381805671,45.45454545454545
318,Gradient,35.0,42,baseline,44.995564219914485,44.995564219914485,44.995564219914485,45.45454545454545
319,Gradient,35.0,42,baseline,44.998070759562104,44.998070759562104,44.998070759562104,45.45454545454545
320,Gradient,35.0,42,baseline,45.00056351324158,45.00056351324158,45.00056351324158,45.45454545454545
321,Gradient,35.0,42,baseline,45.0030425567757,45.0030425567757,45.0030425567757,45.45454545454545
322,Gradient,35.0,42,baseline,45.00550796557049,45.00550796557049,45.00550796557049,45.45454545454545
323,Gradient,35.0,42,baseline,45.00795981461683,45.00795981461683,45.00795981461683,45.45454545454545
324,Gradient,35.0,42,baseline,45.01039817849353,45.01039817849353,45.01039817849353,45.45454545454545
325,Gradient,35.0,42,baseline,45.012823131368926,45.012823131368926,45.012823131368926,45.45454545454545
326,Gradient,35.0,42,baseline,45.01523474700345,45.01523474700345,45.01523474700345,45.45454545454545
327,Gradient,35.0,42,baseline,45.01763309875198,45.01763309875198,45.01763309875198,45.45454545454545
328,Gradient,35.0,42,baseline,45.020018259565944,45.020018259565944,45.020018259565944,45.45454545454545
329,Gradient,35.0,42,baseline,45.02239030199531,45.02239030199531,45.02239030199531,45.45454545454545
330,Gradient,35.0,42,baseline,45.02474929819147,45.02474929819147,45.02474929819147,45.45454545454545
331,Gradient,35.0,42,baseline,45.027095319908476,45.027095319908476,45.027095319908476,45.45454545454545
332,Gradient,35.0,42,baseline,45.02942843850602,45.02942843850602,45.02942843850602,45.45454545454545
333,Gradient,35.0,42,baseline,45.03174872495122,45.03174872495122,45.03174872495122,45.45454545454545
334,Gradient,35.0,42,baseline,45.03405624982107,45.03405624982107,45.03405624982107,45.45454545454545
335,Gradient,35.0,42,baseline,45.03635108330409,45.03635108330409,45.03635108330409,45.45454545454545
336,Gradient,35.0,42,baseline,45.038633295203,45.038633295203,45.038633295203,45.45454545454545
337,Gradient,35.0,42,baseline,45.040902954936264,45.040902954936264,45.040902954936264,45.45454545454545
338,Gradient,35.0,42,baseline,45.043160131541114,45.043160131541114,45.043160131541114,45.45454545454545
339,Gradient,35.0,42,baseline,45.045404893674736,45.045404893674736,45.045404893674736,45.45454545454545
340,Gradient,35.0,42,baseline,45.047637309616505,45.047637309616505,45.047637309616505,45.45454545454545
341,Gradient,35.0,42,baseline,45.04985744727067,45.04985744727067,45.04985744727067,45.45454545454545
342,Gradient,35.0,42,baseline,45.05206537416776,45.05206537416776,45.05206537416776,45.45454545454545
343,Gradient,35.0,42,baseline,45.05426115746695,45.05426115746695,45.05426115746695,45.45454545454545
344,Gradient,35.0,42,baseline,45.056444863957914,45.056444863957914,45.056444863957914,45.45454545454545
345,Gradient,35.0,42,baseline,45.05861656006319,45.05861656006319,45.05861656006319,45.45454545454545
346,Gradient,35.0,42,baseline,45.060776311839945,45.060776311839945,45.060776311839945,45.45454545454545
347,Gradient,35.0,42,baseline,45.062924184981846,45.062924184981846,45.062924184981846,45.45454545454545
348,Gradient,35.0,42,baseline,45.065060244821524,45.065060244821524,45.065060244821524,45.45454545454545
349,Gradient,35.0,42,baseline,45.067184556332,45.067184556332,45.067184556332,45.45454545454545
350,Gradient,35.0,42,baseline,45.06929718412915,45.06929718412915,45.06929718412915,45.45454545454545
351,Gradient,35.0,42,baseline,45.07139819247334,45.07139819247334,45.07139819247334,45.45454545454545
352,Gradient,35.0,42,baseline,45.073487645271676,45.073487645271676,45.073487645271676,45.45454545454545
353,Gradient,35.0,42,baseline,45.07556560607976,45.07556560607976,45.07556560607976,45.45454545454545
354,Gradient,35.0,42,baseline,45.077632138103375,45.077632138103375,45.077632138103375,45.45454545454545
355,Gradient,35.0,42,baseline,45.0796873042009,45.0796873042009,45.0796873042009,45.45454545454545
356,Gradient,35.0,42,baseline,45.08173116688489,45.08173116688489,45.08173116688489,45.45454545454545
357,Gradient,35.0,42,baseline,45.08376378832394,45.08376378832394,45.08376378832394,45.45454545454545
358,Gradient,35.0,42,baseline,45.08578523034516,45.08578523034516,45.08578523034516,45.45454545454545
359,Gradient,35.0,42,baseline,45.087795554435246,45.087795554435246,45.087795554435246,45.45454545454545
360,Gradient,35.0,42,baseline,45.08979482174273,45.08979482174273,45.08979482174273,45.45454545454545
361,Gradient,35.0,42,baseline,45.0917830930803,45.0917830930803,45.0917830930803,45.45454545454545
362,Gradient,35.0,42,baseline,45.093760428925364,45.093760428925364,45.093760428925364,45.45454545454545
363,Gradient,35.0,42,baseline,45.09572688942325,45.09572688942325,45.09572688942325,45.45454545454545
364,Gradient,35.0,42,baseline,45.09768253438855,45.09768253438855,45.09768253438855,45.45454545454545
365,Gradient,35.0,42,baseline,45.099627423306465,45.099627423306465,45.099627423306465,45.45454545454545
366,Gradient,35.0,42,baseline,45.10156161533545,45.10156161533545,45.10156161533545,45.45454545454545
367,Gradient,35.0,42,baseline,45.10348516930822,45.10348516930822,45.10348516930822,45.45454545454545
368,Gradient,35.0,42,baseline,45.105398143734085,45.105398143734085,45.105398143734085,45.45454545454545
369,Gradient,35.0,42,baseline,45.10730059680061,45.10730059680061,45.10730059680061,45.45454545454545
370,Gradient,35.0,42,baseline,45.1091925863754,45.1091925863754,45.1091925863754,45.45454545454545
371,Gradient,35.0,42,baseline,45.11107417000741,45.11107417000741,45.11107417000741,45.45454545454545
372,Gradient,35.0,42,baseline,45.11294540492931,45.11294540492931,45.11294540492931,45.45454545454545
373,Gradient,35.0,42,baseline,45.11480634805935,45.11480634805935,45.11480634805935,45.45454545454545
374,Gradient,35.0,42,baseline,45.116657056002026,45.116657056002026,45.116657056002026,45.45454545454545
375,Gradient,35.0,42,baseline,45.11849758505108,45.11849758505108,45.11849758505108,45.45454545454545
376,Gradient,35.0,42,baseline,45.120327991190294,45.120327991190294,45.120327991190294,45.45454545454545
377,Gradient,35.0,42,baseline,45.1221483300958,45.1221483300958,45.1221483300958,45.45454545454545
378,Gradient,35.0,42,baseline,45.12395865713741,45.12395865713741,45.12395865713741,45.45454545454545
379,Gradient,35.0,42,baseline,45.1257590273803,45.1257590273803,45.1257590273803,45.45454545454545
380,Gradient,35.0,42,baseline,45.12754949558666,45.12754949558666,45.12754949558666,45.45454545454545
381,Gradient,35.0,42,baseline,45.129330116217936,45.129330116217936,45.129330116217936,45.45454545454545
382,Gradient,35.0,42,baseline,45.1311009434358,45.1311009434358,45.1311009434358,45.45454545454545
383,Gradient,35.0,42,baseline,45.13286203110394,45.13286203110394,45.13286203110394,45.45454545454545
384,Gradient,35.0,42,baseline,45.134613432789955,45.134613432789955,45.134613432789955,45.45454545454545
385,Gradient,35.0,42,baseline,45.13635520176656,45.13635520176656,45.13635520176656,45.45454545454545
386,Gradient,35.0,42,baseline,45.13808739101393,45.13808739101393,45.13808739101393,45.45454545454545
387,Gradient,35.0,42,baseline,45.13981005322037,45.13981005322037,45.13981005322037,45.45454545454545
388,Gradient,35.0,42,baseline,45.14152324078474,45.14152324078474,45.14152324078474,45.45454545454545
389,Gradient,35.0,42,baseline,45.14322700581736,45.14322700581736,45.14322700581736,45.45454545454545
390,Gradient,35.0,42,baseline,45.14492140014243,45.14492140014243,45.14492140014243,45.45454545454545
391,Gradient,35.0,42,baseline,45.14660647529862,45.14660647529862,45.14660647529862,45.45454545454545
392,Gradient,35.0,42,baseline,45.14828228254137,45.14828228254137,45.14828228254137,45.45454545454545
393,Gradient,35.0,42,baseline,45.149948872844355,45.149948872844355,45.149948872844355,45.45454545454545
394,Gradient,35.0,42,baseline,45.15160629690069,45.15160629690069,45.15160629690069,45.45454545454545
395,Gradient,35.0,42,baseline,45.15325460512482,45.15325460512482,45.15325460512482,45.45454545454545
396,Gradient,35.0,42,baseline,45.15489384765365,45.15489384765365,45.15489384765365,45.45454545454545
397,Gradient,35.0,42,baseline,45.15652407434851,45.15652407434851,45.15652407434851,45.45454545454545
398,Gradient,35.0,42,baseline,45.15814533479663,45.15814533479663,45.15814533479663,45.45454545454545
399,Gradient,35.0,42,baseline,45.15975767831233,45.15975767831233,45.15975767831233,45.45454545454545
400,Gradient,35.0,42,baseline,45.16136115393861,45.16136115393861,45.16136115393861,45.45454545454545
401,Gradient,35.0,42,baseline,45.162955810449006,45.162955810449006,45.162955810449006,45.45454545454545
402,Gradient,35.0,42,baseline,45.16454169634861,45.16454169634861,45.16454169634861,45.45454545454545
403,Gradient,35.0,42,baseline,45.166118859875716,45.166118859875716,45.166118859875716,45.45454545454545
404,Gradient,35.0,42,baseline,45.16768734900341,45.16768734900341,45.16768734900341,45.45454545454545
405,Gradient,35.0,42,baseline,45.16924721144107,45.16924721144107,45.16924721144107,45.45454545454545
406,Gradient,35.0,42,baseline,45.17079849463508,45.17079849463508,45.17079849463508,45.45454545454545
407,Gradient,35.0,42,baseline,45.17234124577148,45.17234124577148,45.17234124577148,45.45454545454545
408,Gradient,35.0,42,baseline,45.17387551177672,45.17387551177672,45.17387551177672,45.45454545454545
409,Gradient,35.0,42,baseline,45.17540133931904,45.17540133931904,45.17540133931904,45.45454545454545
410,Gradient,35.0,42,baseline,45.176918774809856,45.176918774809856,45.176918774809856,45.45454545454545
411,Gradient,35.0,42,baseline,45.17842786440548,45.17842786440548,45.17842786440548,45.45454545454545
412,Gradient,35.0,42,baseline,45.17992865400829,45.17992865400829,45.17992865400829,45.45454545454545
413,Gradient,35.0,42,baseline,45.18142118926812,45.18142118926812,45.18142118926812,45.45454545454545
414,Gradient,35.0,42,baseline,45.1829055155842,45.1829055155842,45.1829055155842,45.45454545454545
415,Gradient,35.0,42,baseline,45.18438167810553,45.18438167810553,45.18438167810553,45.45454545454545
416,Gradient,35.0,42,baseline,45.185849721733085,45.185849721733085,45.185849721733085,45.45454545454545
417,Gradient,35.0,42,baseline,45.18730969112047,45.18730969112047,45.18730969112047,45.45454545454545
418,Gradient,35.0,42,baseline,45.18876163067639,45.18876163067639,45.18876163067639,45.45454545454545
419,Gradient,35.0,42,baseline,45.19020558456474,45.19020558456474,45.19020558456474,45.45454545454545
420,Gradient,35.0,42,baseline,45.1916415967066,45.1916415967066,45.1916415967066,45.45454545454545
421,Gradient,35.0,42,baseline,45.1930697107816,45.1930697107816,45.1930697107816,45.45454545454545
422,Gradient,35.0,42,baseline,45.194489970229206,45.194489970229206,45.194489970229206,45.45454545454545
423,Gradient,35.0,42,baseline,45.19590241824997,45.19590241824997,45.19590241824997,45.45454545454545
424,Gradient,35.0,42,baseline,45.19730709780664,45.19730709780664,45.19730709780664,45.45454545454545
425,Gradient,35.0,42,baseline,45.19870405162571,45.19870405162571,45.19870405162571,45.45454545454545
426,Gradient,35.0,42,baseline,45.20009332219874,45.20009332219874,45.20009332219874,45.45454545454545
427,Gradient,35.0,42,baseline,45.2014749517837,45.2014749517837,45.2014749517837,45.45454545454545
428,Gradient,35.0,42,baseline,45.20284898240598,45.20284898240598,45.20284898240598,45.45454545454545
429,Gradient,35.0,42,baseline,45.20421545585982,45.20421545585982,45.20421545585982,45.45454545454545
430,Gradient,35.0,42,baseline,45.20557441370963,45.20557441370963,45.20557441370963,45.45454545454545
431,Gradient,35.0,42,baseline,45.20692589729134,45.20692589729134,45.20692589729134,45.45454545454545
432,Gradient,35.0,42,baseline,45.20826994771319,45.20826994771319,45.20826994771319,45.45454545454545
433,Gradient,35.0,42,baseline,45.20960660585781,45.20960660585781,45.20960660585781,45.45454545454545
434,Gradient,35.0,42,baseline,45.210935912382666,45.210935912382666,45.210935912382666,45.45454545454545
435,Gradient,35.0,42,baseline,45.21225790772164,45.21225790772164,45.21225790772164,45.45454545454545
436,Gradient,35.0,42,baseline,45.21357263208624,45.21357263208624,45.21357263208624,45.45454545454545
437,Gradient,35.0,42,baseline,45.21488012546692,45.21488012546692,45.21488012546692,45.45454545454545
438,Gradient,35.0,42,baseline,45.21618042763386,45.21618042763386,45.21618042763386,45.45454545454545
439,Gradient,35.0,42,baseline,45.21747357813876,45.21747357813876,45.21747357813876,45.45454545454545
